127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/weathericons/css/weather-icons-wind.min.css HTTP/1.1" 404 891
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/chart.js/dist/Chart.min.js HTTP/1.1" 404 874
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/jqvmap/dist/maps/jquery.vmap.world.js HTTP/1.1" 404 889
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/jqvmap/dist/jquery.vmap.min.js HTTP/1.1" 404 878
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/simpleweather/jquery.simpleWeather.min.js HTTP/1.1" 404 885
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.js HTTP/1.1" 404 881
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/js/jquery.chocolat.min.js HTTP/1.1" 404 891
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/owl.carousel/dist/owl.carousel.min.js HTTP/1.1" 404 885
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/jquery-sparkline/jquery.sparkline.min.js HTTP/1.1" 404 884
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/assets/js/page/index.js HTTP/1.1" 304 -
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /assets/img/samsung.png HTTP/1.1" 404 837
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /assets/img/kakao.png HTTP/1.1" 404 835
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/assets/img/products/product-4-50.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/assets/img/products/product-5-50.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/jqvmap/dist/jqvmap.min.css HTTP/1.1" 404 874
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/weathericons/css/weather-icons.min.css HTTP/1.1" 404 886
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/weathericons/css/weather-icons-wind.min.css HTTP/1.1" 404 891
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.css HTTP/1.1" 404 882
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/simpleweather/jquery.simpleWeather.min.js HTTP/1.1" 404 885
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/chart.js/dist/Chart.min.js HTTP/1.1" 404 874
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/jqvmap/dist/jquery.vmap.min.js HTTP/1.1" 404 878
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/jqvmap/dist/maps/jquery.vmap.world.js HTTP/1.1" 404 889
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.js HTTP/1.1" 404 881
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/js/jquery.chocolat.min.js HTTP/1.1" 404 891
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/jqvmap/dist/jqvmap.min.css HTTP/1.1" 404 874
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/weathericons/css/weather-icons.min.css HTTP/1.1" 404 886
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/weathericons/css/weather-icons-wind.min.css HTTP/1.1" 404 891
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.css HTTP/1.1" 404 882
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/simpleweather/jquery.simpleWeather.min.js HTTP/1.1" 404 885
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/chart.js/dist/Chart.min.js HTTP/1.1" 404 874
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/jqvmap/dist/jquery.vmap.min.js HTTP/1.1" 404 878
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/jqvmap/dist/maps/jquery.vmap.world.js HTTP/1.1" 404 889
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.js HTTP/1.1" 404 881
127.0.0.1 - - [23/Aug/2021:10:52:25 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/js/jquery.chocolat.min.js HTTP/1.1" 404 891
